date,home_team,away_team,home_team_continent,away_team_continent,tournament,home_team_result
2019-09-04,Mauritius,Mozambique,Africa,Africa,FIFA World Cup qualification,Lose
2019-09-04,São Tomé and Príncipe,Guinea-Bissau,Africa,Africa,FIFA World Cup qualification,Lose
2019-09-04,South Sudan,Equatorial Guinea,Africa,Africa,FIFA World Cup qualification,Draw
2019-09-05,Argentina,Chile,South America,South America,Friendly,Draw
2019-09-05,Honduras,Puerto Rico,North America,North America,Friendly,Win
2019-09-05,Korea Republic,Georgia,Asia,Europe,Friendly,Draw
2019-09-05,Montenegro,Hungary,Europe,Europe,Friendly,Win
2019-09-05,Northern Ireland,Luxembourg,Europe,Europe,Friendly,Win
2019-09-05,Peru,Ecuador,South America,South America,Friendly,Lose
2019-09-05,Saudi Arabia,Mali,Asia,Africa,Friendly,Draw
2019-09-05,Republic of Ireland,Switzerland,Europe,Europe,UEFA Euro qualification,Draw
2019-09-05,Gibraltar,Denmark,Europe,Europe,UEFA Euro qualification,Lose
2019-09-05,Faroe Islands,Sweden,Europe,Europe,UEFA Euro qualification,Lose
2019-09-05,Norway,Malta,Europe,Europe,UEFA Euro qualification,Win
2019-09-05,Romania,Spain,Europe,Europe,UEFA Euro qualification,Lose
2019-09-05,Israel,North Macedonia,Europe,Europe,UEFA Euro qualification,Draw
2019-09-05,Armenia,Italy,Europe,Europe,UEFA Euro qualification,Lose
2019-09-05,Bosnia and Herzegovina,Liechtenstein,Europe,Europe,UEFA Euro qualification,Win
2019-09-05,Finland,Greece,Europe,Europe,UEFA Euro qualification,Win
2019-09-05,Japan,Paraguay,Asia,South America,Kirin Challenge Cup,Win
2019-09-05,Bermuda,Panama,North America,North America,CONCACAF Nations League,Lose
2019-09-05,Grenada,St. Kitts and Nevis,North America,North America,CONCACAF Nations League,Win
2019-09-05,Dominica,Suriname,North America,South America,CONCACAF Nations League,Lose
2019-09-05,US Virgin Islands,Cayman Islands,North America,North America,CONCACAF Nations League,Lose
2019-09-05,Guatemala,Anguilla,North America,North America,CONCACAF Nations League,Win
2019-09-05,Guam,Maldives,Asia,Africa,FIFA World Cup qualification,Lose
2019-09-05,Philippines,Syria,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-05,Chinese Taipei,Jordan,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-05,Kuwait,Nepal,Asia,Asia,FIFA World Cup qualification,Win
2019-09-05,Cambodia,Hong Kong,Asia,Asia,FIFA World Cup qualification,Draw
2019-09-05,Bahrain,Iraq,Asia,Asia,FIFA World Cup qualification,Draw
2019-09-05,Palestine,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Win
2019-09-05,Singapore,Yemen,Asia,Asia,FIFA World Cup qualification,Draw
2019-09-05,India,Oman,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-05,Qatar,Afghanistan,Asia,Asia,FIFA World Cup qualification,Win
2019-09-05,Mongolia,Myanmar,Asia,Asia,FIFA World Cup qualification,Win
2019-09-05,Tajikistan,Kyrgyz Republic,Asia,Asia,FIFA World Cup qualification,Win
2019-09-05,Thailand,Vietnam,Asia,Asia,FIFA World Cup qualification,Draw
2019-09-05,Indonesia,Malaysia,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-05,Korea DPR,Lebanon,Asia,Asia,FIFA World Cup qualification,Win
2019-09-05,Sri Lanka,Turkmenistan,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-05,Chad,Sudan,Africa,Africa,FIFA World Cup qualification,Lose
2019-09-05,Seychelles,Rwanda,Africa,Africa,FIFA World Cup qualification,Lose
2019-09-05,Somalia,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Win
2019-09-06,Brazil,Colombia,South America,South America,Friendly,Draw
2019-09-06,Costa Rica,Uruguay,North America,South America,Friendly,Lose
2019-09-06,Côte d'Ivoire,Benin,Africa,Africa,Friendly,Lose
2019-09-06,Morocco,Burkina Faso,Africa,Africa,Friendly,Draw
2019-09-06,Tunisia,Mauritania,Africa,Africa,Friendly,Win
2019-09-06,USA,Mexico,North America,North America,Friendly,Lose
2019-09-06,Estonia,Belarus,Europe,Europe,UEFA Euro qualification,Lose
2019-09-06,Germany,Netherlands,Europe,Europe,UEFA Euro qualification,Lose
2019-09-06,Wales,Azerbaijan,Europe,Europe,UEFA Euro qualification,Win
2019-09-06,Slovakia,Croatia,Europe,Europe,UEFA Euro qualification,Lose
2019-09-06,Austria,Latvia,Europe,Europe,UEFA Euro qualification,Win
2019-09-06,Slovenia,Poland,Europe,Europe,UEFA Euro qualification,Win
2019-09-06,Cyprus,Kazakhstan,Europe,Europe,UEFA Euro qualification,Draw
2019-09-06,Scotland,Russia,Europe,Europe,UEFA Euro qualification,Lose
2019-09-06,San Marino,Belgium,Europe,Europe,UEFA Euro qualification,Lose
2019-09-06,Aruba,Guyana,North America,South America,CONCACAF Nations League,Lose
2019-09-06,Jamaica,Antigua and Barbuda,North America,North America,CONCACAF Nations League,Win
2019-09-06,Nicaragua,St. Vincent and the Grenadines,North America,North America,CONCACAF Nations League,Draw
2019-09-06,Comoros,Togo,Africa,Africa,FIFA World Cup qualification,Draw
2019-09-06,Gambia,Angola,Africa,Africa,FIFA World Cup qualification,Lose
2019-09-07,Libya,Niger,Africa,Africa,Friendly,Win
2019-09-07,Kosovo,Czech Republic,Europe,Europe,UEFA Euro qualification,Win
2019-09-07,England,Bulgaria,Europe,Europe,UEFA Euro qualification,Win
2019-09-07,Lithuania,Ukraine,Europe,Europe,UEFA Euro qualification,Lose
2019-09-07,Serbia,Portugal,Europe,Europe,UEFA Euro qualification,Lose
2019-09-07,Iceland,Moldova,Europe,Europe,UEFA Euro qualification,Win
2019-09-07,France,Albania,Europe,Europe,UEFA Euro qualification,Win
2019-09-07,Turkey,Andorra,Europe,Europe,UEFA Euro qualification,Win
2019-09-07,Canada,Cuba,North America,North America,CONCACAF Nations League,Win
2019-09-07,Curaçao,Haiti,North America,North America,CONCACAF Nations League,Win
2019-09-07,Montserrat,Dominican Republic,North America,North America,CONCACAF Nations League,Win
2019-09-07,El Salvador,St. Lucia,North America,North America,CONCACAF Nations League,Win
2019-09-07,Botswana,Malawi,Africa,Africa,FIFA World Cup qualification,Draw
2019-09-08,Kenya,Uganda,Africa,Africa,Friendly,Draw
2019-09-08,Switzerland,Gibraltar,Europe,Europe,UEFA Euro qualification,Win
2019-09-08,Georgia,Denmark,Europe,Europe,UEFA Euro qualification,Draw
2019-09-08,Romania,Malta,Europe,Europe,UEFA Euro qualification,Win
2019-09-08,Spain,Faroe Islands,Europe,Europe,UEFA Euro qualification,Win
2019-09-08,Sweden,Norway,Europe,Europe,UEFA Euro qualification,Draw
2019-09-08,Armenia,Bosnia and Herzegovina,Europe,Europe,UEFA Euro qualification,Win
2019-09-08,Finland,Italy,Europe,Europe,UEFA Euro qualification,Lose
2019-09-08,Greece,Liechtenstein,Europe,Europe,UEFA Euro qualification,Draw
2019-09-08,Panama,Bermuda,North America,North America,CONCACAF Nations League,Lose
2019-09-08,Belize,Grenada,North America,North America,CONCACAF Nations League,Lose
2019-09-08,St. Vincent and the Grenadines,Dominica,North America,North America,CONCACAF Nations League,Win
2019-09-08,Suriname,Nicaragua,South America,North America,CONCACAF Nations League,Win
2019-09-08,Cayman Islands,Barbados,North America,North America,CONCACAF Nations League,Win
2019-09-08,Equatorial Guinea,South Sudan,Africa,Africa,FIFA World Cup qualification,Win
2019-09-08,Lesotho,Ethiopia,Africa,Africa,FIFA World Cup qualification,Draw
2019-09-08,Sierra Leone,Liberia,Africa,Africa,FIFA World Cup qualification,Win
2019-09-08,Tanzania,Burundi,Africa,Africa,FIFA World Cup qualification,Win
2019-09-09,Algeria,Benin,Africa,Africa,Friendly,Win
2019-09-09,Iraq,Uzbekistan,Asia,Asia,Friendly,Draw
2019-09-09,Wales,Belarus,Europe,Europe,Friendly,Win
2019-09-09,Northern Ireland,Germany,Europe,Europe,UEFA Euro qualification,Lose
2019-09-09,Estonia,Netherlands,Europe,Europe,UEFA Euro qualification,Lose
2019-09-09,Azerbaijan,Croatia,Europe,Europe,UEFA Euro qualification,Draw
2019-09-09,Hungary,Slovakia,Europe,Europe,UEFA Euro qualification,Lose
2019-09-09,Poland,Austria,Europe,Europe,UEFA Euro qualification,Draw
2019-09-09,Slovenia,Israel,Europe,Europe,UEFA Euro qualification,Win
2019-09-09,Latvia,North Macedonia,Europe,Europe,UEFA Euro qualification,Lose
2019-09-09,Scotland,Belgium,Europe,Europe,UEFA Euro qualification,Lose
2019-09-09,Russia,Kazakhstan,Europe,Europe,UEFA Euro qualification,Win
2019-09-09,San Marino,Cyprus,Europe,Europe,UEFA Euro qualification,Lose
2019-09-09,Antigua and Barbuda,Aruba,North America,North America,CONCACAF Nations League,Win
2019-09-09,Guyana,Jamaica,South America,North America,CONCACAF Nations League,Lose
2019-09-10,Argentina,Mexico,South America,North America,Friendly,Win
2019-09-10,Brazil,Peru,South America,South America,Friendly,Lose
2019-09-10,Colombia,Venezuela,South America,South America,Friendly,Draw
2019-09-10,Ecuador,Bolivia,South America,South America,Friendly,Win
2019-09-10,Honduras,Chile,North America,South America,Friendly,Win
2019-09-10,Côte d'Ivoire,Tunisia,Africa,Africa,Friendly,Win
2019-09-10,Jordan,Paraguay,Asia,South America,Friendly,Lose
2019-09-10,Morocco,Niger,Africa,Africa,Friendly,Win
2019-09-10,Oman,Lebanon,Asia,Asia,Friendly,Win
2019-09-10,Republic of Ireland,Bulgaria,Europe,Europe,Friendly,Win
2019-09-10,Ukraine,Nigeria,Europe,Africa,Friendly,Draw
2019-09-10,USA,Uruguay,North America,South America,Friendly,Draw
2019-09-10,England,Kosovo,Europe,Europe,UEFA Euro qualification,Win
2019-09-10,Montenegro,Czech Republic,Europe,Europe,UEFA Euro qualification,Lose
2019-09-10,Luxembourg,Serbia,Europe,Europe,UEFA Euro qualification,Lose
2019-09-10,Lithuania,Portugal,Europe,Europe,UEFA Euro qualification,Lose
2019-09-10,Albania,Iceland,Europe,Europe,UEFA Euro qualification,Win
2019-09-10,France,Andorra,Europe,Europe,UEFA Euro qualification,Win
2019-09-10,Moldova,Turkey,Europe,Europe,UEFA Euro qualification,Lose
2019-09-10,Cuba,Canada,North America,North America,CONCACAF Nations League,Lose
2019-09-10,Haiti,Curaçao,North America,North America,CONCACAF Nations League,Draw
2019-09-10,Montserrat,St. Lucia,North America,North America,CONCACAF Nations League,Draw
2019-09-10,Dominican Republic,El Salvador,North America,North America,CONCACAF Nations League,Win
2019-09-10,Puerto Rico,Guatemala,North America,North America,CONCACAF Nations League,Lose
2019-09-10,Guam,Philippines,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-10,Maldives,China PR,Africa,Asia,FIFA World Cup qualification,Lose
2019-09-10,Kuwait,Australia,Asia,Oceania,FIFA World Cup qualification,Lose
2019-09-10,Chinese Taipei,Nepal,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-10,Cambodia,Bahrain,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-10,Hong Kong,IR Iran,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-10,Yemen,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Draw
2019-09-10,Singapore,Palestine,Asia,Asia,FIFA World Cup qualification,Win
2019-09-10,Afghanistan,Bangladesh,Asia,Asia,FIFA World Cup qualification,Win
2019-09-10,Qatar,India,Asia,Asia,FIFA World Cup qualification,Draw
2019-09-10,Mongolia,Tajikistan,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-10,Myanmar,Japan,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-10,Indonesia,Thailand,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-10,Malaysia,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-10,Turkmenistan,Korea Republic,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-10,Sri Lanka,Korea DPR,Asia,Asia,FIFA World Cup qualification,Lose
2019-09-10,Angola,Gambia,Africa,Africa,FIFA World Cup qualification,Win
2019-09-10,Guinea-Bissau,São Tomé and Príncipe,Africa,Africa,FIFA World Cup qualification,Win
2019-09-10,Malawi,Botswana,Africa,Africa,FIFA World Cup qualification,Win
2019-09-10,Mozambique,Mauritius,Africa,Africa,FIFA World Cup qualification,Win
2019-09-10,Namibia,Eritrea,Africa,Africa,FIFA World Cup qualification,Win
2019-09-10,Rwanda,Seychelles,Africa,Africa,FIFA World Cup qualification,Win
2019-09-10,Sudan,Chad,Africa,Africa,FIFA World Cup qualification,Draw
2019-09-10,Eswatini,Djibouti,Africa,Africa,FIFA World Cup qualification,Draw
2019-09-10,Togo,Comoros,Africa,Africa,FIFA World Cup qualification,Win
2019-09-10,Zimbabwe,Somalia,Africa,Africa,FIFA World Cup qualification,Win
2019-09-18,Congo DR,Rwanda,Africa,Africa,Friendly,Lose
2019-09-21,Burundi,Uganda,Africa,Africa,African Nations Championship qualification,Lose
2019-09-21,Algeria,Morocco,Africa,Africa,African Nations Championship qualification,Draw
2019-09-21,Tunisia,Libya,Africa,Africa,African Nations Championship qualification,Win
2019-09-21,Mauritania,Mali,Africa,Africa,African Nations Championship qualification,Draw
2019-09-21,Senegal,Guinea,Africa,Africa,African Nations Championship qualification,Win
2019-09-22,Central African Republic,Congo DR,Africa,Africa,African Nations Championship qualification,Lose
2019-09-22,Equatorial Guinea,Congo,Africa,Africa,African Nations Championship qualification,Draw
2019-09-22,Ethiopia,Rwanda,Africa,Africa,African Nations Championship qualification,Lose
2019-09-22,Tanzania,Sudan,Africa,Africa,African Nations Championship qualification,Lose
2019-09-22,Madagascar,Namibia,Africa,Africa,African Nations Championship qualification,Win
2019-09-22,Eswatini,Zambia,Africa,Africa,African Nations Championship qualification,Lose
2019-09-22,Zimbabwe,Lesotho,Africa,Africa,African Nations Championship qualification,Win
2019-09-22,Ghana,Burkina Faso,Africa,Africa,African Nations Championship qualification,Lose
2019-09-22,Niger,Côte d'Ivoire,Africa,Africa,African Nations Championship qualification,Win
2019-09-22,Togo,Nigeria,Africa,Africa,African Nations Championship qualification,Win
2019-09-29,Bangladesh,Bhutan,Asia,Asia,Friendly,Win
2019-09-30,Botswana,Liberia,Africa,Africa,Friendly,Draw
2019-10-02,Mexico,Trinidad and Tobago,North America,South America,Friendly,Win
2019-10-03,Bangladesh,Bhutan,Asia,Asia,Friendly,Win
2019-10-05,Jordan,Singapore,Asia,Asia,Friendly,Draw
2019-10-05,Malaysia,Sri Lanka,Asia,Asia,Friendly,Win
2019-10-09,Djibouti,Gambia,Africa,Africa,African Cup of Nations qualification,Draw
2019-10-09,Liberia,Chad,Africa,Africa,African Cup of Nations qualification,Win
2019-10-09,Mauritius,São Tomé and Príncipe,Africa,Africa,African Cup of Nations qualification,Lose
2019-10-09,South Sudan,Seychelles,Africa,Africa,African Cup of Nations qualification,Win
2019-10-09,Bahrain,Azerbaijan,Asia,Europe,Friendly,Lose
2019-10-09,Germany,Argentina,Europe,South America,Friendly,Draw
2019-10-10,Belarus,Estonia,Europe,Europe,UEFA Euro qualification,Draw
2019-10-10,Netherlands,Northern Ireland,Europe,Europe,UEFA Euro qualification,Win
2019-10-10,Croatia,Hungary,Europe,Europe,UEFA Euro qualification,Win
2019-10-10,Slovakia,Wales,Europe,Europe,UEFA Euro qualification,Draw
2019-10-10,Austria,Israel,Europe,Europe,UEFA Euro qualification,Win
2019-10-10,North Macedonia,Slovenia,Europe,Europe,UEFA Euro qualification,Win
2019-10-10,Latvia,Poland,Europe,Europe,UEFA Euro qualification,Lose
2019-10-10,Kazakhstan,Cyprus,Europe,Europe,UEFA Euro qualification,Lose
2019-10-10,Belgium,San Marino,Europe,Europe,UEFA Euro qualification,Win
2019-10-10,Russia,Scotland,Europe,Europe,UEFA Euro qualification,Win
2019-10-10,Algeria,Congo DR,Africa,Africa,Friendly,Draw
2019-10-10,Brazil,Senegal,South America,Africa,Friendly,Draw
2019-10-10,Cabo Verde,Togo,Africa,Africa,Friendly,Win
2019-10-10,Gabon,Burkina Faso,Africa,Africa,Friendly,Win
2019-10-10,Kosovo,Gibraltar,Europe,Europe,Friendly,Win
2019-10-10,Niger,Zambia,Africa,Africa,Friendly,Draw
2019-10-10,Serbia,Paraguay,Europe,South America,Friendly,Win
2019-10-10,Thailand,Congo,Asia,Africa,Friendly,Draw
2019-10-10,Venezuela,Bolivia,South America,South America,Friendly,Win
2019-10-10,Trinidad and Tobago,Honduras,South America,North America,CONCACAF Nations League,Lose
2019-10-10,Haiti,Costa Rica,North America,North America,CONCACAF Nations League,Draw
2019-10-10,Belize,St. Kitts and Nevis,North America,North America,CONCACAF Nations League,Lose
2019-10-10,British Virgin Islands,Bahamas,North America,North America,CONCACAF Nations League,Lose
2019-10-10,Syria,Maldives,Asia,Africa,FIFA World Cup qualification,Win
2019-10-10,China PR,Guam,Asia,Asia,FIFA World Cup qualification,Win
2019-10-10,Jordan,Kuwait,Asia,Asia,FIFA World Cup qualification,Draw
2019-10-10,Australia,Nepal,Oceania,Asia,FIFA World Cup qualification,Win
2019-10-10,IR Iran,Cambodia,Asia,Asia,FIFA World Cup qualification,Win
2019-10-10,Iraq,Hong Kong,Asia,Asia,FIFA World Cup qualification,Win
2019-10-10,Uzbekistan,Yemen,Asia,Asia,FIFA World Cup qualification,Win
2019-10-10,Saudi Arabia,Singapore,Asia,Asia,FIFA World Cup qualification,Win
2019-10-10,Bangladesh,Qatar,Asia,Asia,FIFA World Cup qualification,Lose
2019-10-10,Oman,Afghanistan,Asia,Asia,FIFA World Cup qualification,Win
2019-10-10,Japan,Mongolia,Asia,Asia,FIFA World Cup qualification,Win
2019-10-10,Kyrgyz Republic,Myanmar,Asia,Asia,FIFA World Cup qualification,Win
2019-10-10,United Arab Emirates,Indonesia,Asia,Asia,FIFA World Cup qualification,Win
2019-10-10,Vietnam,Malaysia,Asia,Asia,FIFA World Cup qualification,Win
2019-10-10,Lebanon,Turkmenistan,Asia,Asia,FIFA World Cup qualification,Win
2019-10-10,Korea Republic,Sri Lanka,Asia,Asia,FIFA World Cup qualification,Win
2019-10-11,Czech Republic,England,Europe,Europe,UEFA Euro qualification,Win
2019-10-11,Montenegro,Bulgaria,Europe,Europe,UEFA Euro qualification,Draw
2019-10-11,Portugal,Luxembourg,Europe,Europe,UEFA Euro qualification,Win
2019-10-11,Ukraine,Lithuania,Europe,Europe,UEFA Euro qualification,Win
2019-10-11,Iceland,France,Europe,Europe,UEFA Euro qualification,Lose
2019-10-11,Andorra,Moldova,Europe,Europe,UEFA Euro qualification,Win
2019-10-11,Turkey,Albania,Europe,Europe,UEFA Euro qualification,Win
2019-10-11,Morocco,Libya,Africa,Africa,Friendly,Draw
2019-10-11,Uruguay,Peru,South America,South America,Friendly,Win
2019-10-11,USA,Cuba,North America,North America,CONCACAF Nations League,Win
2019-10-11,Bermuda,Mexico,North America,North America,CONCACAF Nations League,Lose
2019-10-11,Antigua and Barbuda,Guyana,North America,South America,CONCACAF Nations League,Win
2019-10-11,St. Vincent and the Grenadines,Suriname,North America,South America,CONCACAF Nations League,Draw
2019-10-11,Nicaragua,Dominica,North America,North America,CONCACAF Nations League,Win
2019-10-12,Georgia,Republic of Ireland,Europe,Europe,UEFA Euro qualification,Draw
2019-10-12,Denmark,Switzerland,Europe,Europe,UEFA Euro qualification,Win
2019-10-12,Faroe Islands,Romania,Europe,Europe,UEFA Euro qualification,Lose
2019-10-12,Malta,Sweden,Europe,Europe,UEFA Euro qualification,Lose
2019-10-12,Norway,Spain,Europe,Europe,UEFA Euro qualification,Draw
2019-10-12,Bosnia and Herzegovina,Finland,Europe,Europe,UEFA Euro qualification,Win
2019-10-12,Italy,Greece,Europe,Europe,UEFA Euro qualification,Win
2019-10-12,Liechtenstein,Armenia,Europe,Europe,UEFA Euro qualification,Draw
2019-10-12,Colombia,Chile,South America,South America,Friendly,Draw
2019-10-12,Guinea,Comoros,Africa,Africa,Friendly,Lose
2019-10-12,Côte d'Ivoire,Congo DR,Africa,Africa,Friendly,Win
2019-10-12,Tunisia,Cameroon,Africa,Africa,Friendly,Draw
2019-10-12,Dominican Republic,St. Lucia,North America,North America,CONCACAF Nations League,Win
2019-10-12,Montserrat,El Salvador,North America,North America,CONCACAF Nations League,Lose
2019-10-12,Jamaica,Aruba,North America,North America,CONCACAF Nations League,Win
2019-10-12,Barbados,US Virgin Islands,North America,North America,CONCACAF Nations League,Win
2019-10-12,Anguilla,Guatemala,North America,North America,CONCACAF Nations League,Lose
2019-10-13,Belarus,Netherlands,Europe,Europe,UEFA Euro qualification,Lose
2019-10-13,Estonia,Germany,Europe,Europe,UEFA Euro qualification,Lose
2019-10-13,Hungary,Azerbaijan,Europe,Europe,UEFA Euro qualification,Win
2019-10-13,Wales,Croatia,Europe,Europe,UEFA Euro qualification,Draw
2019-10-13,Poland,North Macedonia,Europe,Europe,UEFA Euro qualification,Win
2019-10-13,Slovenia,Austria,Europe,Europe,UEFA Euro qualification,Lose
2019-10-13,Scotland,San Marino,Europe,Europe,UEFA Euro qualification,Win
2019-10-13,Cyprus,Russia,Europe,Europe,UEFA Euro qualification,Lose
2019-10-13,Kazakhstan,Belgium,Europe,Europe,UEFA Euro qualification,Lose
2019-10-13,Gambia,Djibouti,Africa,Africa,African Cup of Nations qualification,Win
2019-10-13,Chad,Liberia,Africa,Africa,African Cup of Nations qualification,Win
2019-10-13,São Tomé and Príncipe,Mauritius,Africa,Africa,African Cup of Nations qualification,Win
2019-10-13,Seychelles,South Sudan,Africa,Africa,African Cup of Nations qualification,Lose
2019-10-13,Benin,Zambia,Africa,Africa,Friendly,Draw
2019-10-13,Brazil,Nigeria,South America,Africa,Friendly,Draw
2019-10-13,Ecuador,Argentina,South America,South America,Friendly,Lose
2019-10-13,Equatorial Guinea,Togo,Africa,Africa,Friendly,Draw
2019-10-13,Ethiopia,Uganda,Africa,Africa,Friendly,Lose
2019-10-13,Kenya,Mozambique,Africa,Africa,Friendly,Lose
2019-10-13,Lesotho,Malawi,Africa,Africa,Friendly,Draw
2019-10-13,Niger,Central African Republic,Africa,Africa,Friendly,Lose
2019-10-13,Slovakia,Paraguay,Europe,South America,Friendly,Draw
2019-10-13,South Africa,Mali,Africa,Africa,Friendly,Win
2019-10-13,Costa Rica,Curaçao,North America,North America,CONCACAF Nations League,Draw
2019-10-13,St. Kitts and Nevis,Belize,North America,North America,CONCACAF Nations League,Lose
2019-10-14,Kosovo,Montenegro,Europe,Europe,UEFA Euro qualification,Win
2019-10-14,Bulgaria,England,Europe,Europe,UEFA Euro qualification,Lose
2019-10-14,Lithuania,Serbia,Europe,Europe,UEFA Euro qualification,Lose
2019-10-14,Ukraine,Portugal,Europe,Europe,UEFA Euro qualification,Win
2019-10-14,Iceland,Andorra,Europe,Europe,UEFA Euro qualification,Win
2019-10-14,France,Turkey,Europe,Europe,UEFA Euro qualification,Draw
2019-10-14,Moldova,Albania,Europe,Europe,UEFA Euro qualification,Lose
2019-10-14,Czech Republic,Northern Ireland,Europe,Europe,Friendly,Lose
2019-10-14,Egypt,Botswana,Africa,Africa,Friendly,Win
2019-10-14,Rwanda,Tanzania,Africa,Africa,Friendly,Draw
2019-10-14,Venezuela,Trinidad and Tobago,South America,South America,Friendly,Win
2019-10-14,Guyana,Antigua and Barbuda,South America,North America,CONCACAF Nations League,Win
2019-10-14,Dominica,Nicaragua,North America,North America,CONCACAF Nations League,Lose
2019-10-14,Suriname,St. Vincent and the Grenadines,South America,North America,CONCACAF Nations League,Lose
2019-10-15,Gibraltar,Georgia,Europe,Europe,UEFA Euro qualification,Lose
2019-10-15,Switzerland,Republic of Ireland,Europe,Europe,UEFA Euro qualification,Win
2019-10-15,Faroe Islands,Malta,Europe,Europe,UEFA Euro qualification,Win
2019-10-15,Sweden,Spain,Europe,Europe,UEFA Euro qualification,Draw
2019-10-15,Romania,Norway,Europe,Europe,UEFA Euro qualification,Draw
2019-10-15,Israel,Latvia,Europe,Europe,UEFA Euro qualification,Win
2019-10-15,Finland,Armenia,Europe,Europe,UEFA Euro qualification,Win
2019-10-15,Liechtenstein,Italy,Europe,Europe,UEFA Euro qualification,Lose
2019-10-15,Greece,Bosnia and Herzegovina,Europe,Europe,UEFA Euro qualification,Win
2019-10-15,Algeria,Colombia,Africa,South America,Friendly,Win
2019-10-15,Bermuda,Guatemala,North America,North America,Friendly,Draw
2019-10-15,Bolivia,Haiti,South America,North America,Friendly,Win
2019-10-15,Chile,Guinea,South America,Africa,Friendly,Win
2019-10-15,Denmark,Luxembourg,Europe,Europe,Friendly,Win
2019-10-15,Kuwait,Turkmenistan,Asia,Asia,Friendly,Draw
2019-10-15,Mauritania,Libya,Africa,Africa,Friendly,Draw
2019-10-15,Morocco,Gabon,Africa,Africa,Friendly,Lose
2019-10-15,Peru,Uruguay,South America,South America,Friendly,Draw
2019-10-15,Canada,USA,North America,North America,CONCACAF Nations League,Win
2019-10-15,Mexico,Panama,North America,North America,CONCACAF Nations League,Win
2019-10-15,Dominican Republic,Montserrat,North America,North America,CONCACAF Nations League,Draw
2019-10-15,St. Lucia,El Salvador,North America,North America,CONCACAF Nations League,Lose
2019-10-15,Aruba,Jamaica,North America,North America,CONCACAF Nations League,Lose
2019-10-15,US Virgin Islands,Barbados,North America,North America,CONCACAF Nations League,Lose
2019-10-15,Anguilla,Puerto Rico,North America,North America,CONCACAF Nations League,Lose
2019-10-15,Syria,Guam,Asia,Asia,FIFA World Cup qualification,Win
2019-10-15,Philippines,China PR,Asia,Asia,FIFA World Cup qualification,Draw
2019-10-15,Jordan,Nepal,Asia,Asia,FIFA World Cup qualification,Win
2019-10-15,Chinese Taipei,Australia,Asia,Oceania,FIFA World Cup qualification,Lose
2019-10-15,Cambodia,Iraq,Asia,Asia,FIFA World Cup qualification,Lose
2019-10-15,Bahrain,IR Iran,Asia,Asia,FIFA World Cup qualification,Win
2019-10-15,Palestine,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Draw
2019-10-15,Singapore,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Lose
2019-10-15,India,Bangladesh,Asia,Asia,FIFA World Cup qualification,Draw
2019-10-15,Qatar,Oman,Asia,Asia,FIFA World Cup qualification,Win
2019-10-15,Mongolia,Kyrgyz Republic,Asia,Asia,FIFA World Cup qualification,Lose
2019-10-15,Tajikistan,Japan,Asia,Asia,FIFA World Cup qualification,Lose
2019-10-15,Thailand,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Win
2019-10-15,Indonesia,Vietnam,Asia,Asia,FIFA World Cup qualification,Lose
2019-10-15,Korea DPR,Korea Republic,Asia,Asia,FIFA World Cup qualification,Draw
2019-10-15,Sri Lanka,Lebanon,Asia,Asia,FIFA World Cup qualification,Lose
2019-10-18,Sudan,Tanzania,Africa,Africa,African Nations Championship qualification,Lose
2019-10-19,Rwanda,Ethiopia,Africa,Africa,African Nations Championship qualification,Draw
2019-10-19,Uganda,Burundi,Africa,Africa,African Nations Championship qualification,Win
2019-10-19,Morocco,Algeria,Africa,Africa,African Nations Championship qualification,Win
2019-10-19,Namibia,Madagascar,Africa,Africa,African Nations Championship qualification,Win
2019-10-19,Zambia,Eswatini,Africa,Africa,African Nations Championship qualification,Draw
2019-10-19,Nigeria,Togo,Africa,Africa,African Nations Championship qualification,Win
2019-10-20,Congo,Equatorial Guinea,Africa,Africa,African Nations Championship qualification,Win
2019-10-20,Congo DR,Central African Republic,Africa,Africa,African Nations Championship qualification,Win
2019-10-20,Libya,Tunisia,Africa,Africa,African Nations Championship qualification,Lose
2019-10-20,Lesotho,Zimbabwe,Africa,Africa,African Nations Championship qualification,Draw
2019-10-20,Guinea,Senegal,Africa,Africa,African Nations Championship qualification,Win
2019-10-20,Mali,Mauritania,Africa,Africa,African Nations Championship qualification,Win
